12,greg tuckwell's Collection,i like it,20/01/12 10:43,83,Common Green Treefrog,Litoria caerulea,"In Queensland, the approach of spring and summer rain is heralded by the croaking of male Green Treefrogs lurking in crevices, rainwater tanks and downpipes trying to attract females.  The Common Green Treefrog is widespread throughout northern and eastern Australia.  Despite the name, their colouring can also be light brown, purple or bright blue.  Their bellies are always white and their irises pale gold.  Mostly nocturnal, the Common Green Treefrog hides in cool, sheltered places to slow evaporative water loss.  They emerge at night and during rain to feed on anything that can be swallowed including small birds, rodents, bats and other frogs.   ",,litoria_caerulea_jw_da0579.jpg,,
12,greg tuckwell's Collection,i like it,20/01/12 10:43,59,Richmond Birdwing,Ornithoptera richmondia,"The Richmond Birdwing is one of Australia's largest and most spectacular butterflies. The drab-coloured females are huge, with a wingspan of nearly 15 centimetres, but it's the black and metallic green males that are truly eye-catching. The Richmond Birdwing occurs only in rainforest in south-east Queensland and north-east New South Wales. The distribution of the Richmond Birdwing has contracted to less than half its former range due the clearing of rainforest, especially in the lowlands. Programs to replant the food plants of the caterpillars are attempting to reverse the decline of this beautiful butterfly.",,cosmozosteria_subzonata_pj968_jw.jpg,,
13,The Satirical Views of KaiserDarque's Collection,Because they were funny. Why else?,20/01/12 13:57,2,Prickly pear singeing machine,,"Prickly pear was introduced into Australian gardens from South America in the 1830s. In Queensland it grew quickly and farmers used it as a hedge to fence in farmland. They also used it as cattle fodder, and this machine was designed to singe the prickles off so the cattle could eat it safely. Unknowingly, by feeding it to their cattle, the farmers helped the plant to spread rapidly until it became a major pest. In the 1920s the Cactoblastis moth <i>Cactoblastis cactorum</i> was set loose and within six years it solved one of Australia's biggest introduced pest problems.",H14375,PW520,,"Just don't stick your head in it.\
"
13,The Satirical Views of KaiserDarque's Collection,Because they were funny. Why else?,20/01/12 13:57,113,Short-quill Sea Pen,Virgularia gustaviana,"This pretty coral resembles an old fashioned feather quill.  Found in large numbers in shallow pools on sandy mudflats, each Short-quill Sea Pen is comprised of many individual polyps living together as a colony.  At the base of its central stalk is a narrow foot covered by a pale brown muscle which can pull the entire body underground very rapidly. It emerges only at night, retracting into the sand during the day or when disturbed. The Short-quill Sea Pen is found throughout northern Australia and the Indo-Pacific Ocean from South Africa to Japan.  It is one of about 300 known sea pen species.",,Virgularia_gustaviana_nt874.tif,,But the important question is; does it write underwater?
13,The Satirical Views of KaiserDarque's Collection,Because they were funny. Why else?,20/01/12 13:57,134,Melbourne 'Mel' Ward's shallow water helmet ,,"This unique Australian made helmet was used to study and collect specimens in the Great Barrier Reef and Papua New Guinea for Australian and International museums during the 1930s; pearl-shelling diving helmets; and an Australian made Robison diving helmet made in 1943 for the Commonwealth Salvage Board (a war time agency which employed specialist salvers and divers to recover shipping). This helmet is from the Langley Diving Collection, built up over a 30 year period by former abalone diver, Mr Greg Langley of Hobart, and was donated to the Queensland Museum through the Federal Government's Cultural Gift Program between 2008 and 2010.",,339ne X LC,,Ye Olde Darth Vader.
13,The Satirical Views of KaiserDarque's Collection,Because they were funny. Why else?,20/01/12 13:57,15,Harlequin hat ,,"This hat is part of a Harlequin costume worn in the World Expo 88 parades in Brisbane.  There were a number of Harlequins in the parade, with variations of the same costume. The parade, produced by Mike Mullins, ran twice daily for the duration of the Expo. The lunchtime parade featured floats of giant food items, while the evening parade was themed around fantasy. The floats were accompanied by a troupe of performers, called the Expo City Ensemble. After Expo 88, many of these costumes, including this harlequin hat, were sold to the Darling Harbour Authority and used in public entertainment at Darling Harbour, Sydney.",H42435,db5834,,\N
14,TALON JAY THOMSON's Collection,cuz,20/01/12 15:50,150,Bluebottle or Portuguese Man-O-War,Physalia physalis,"The individual Bluebottle or Portuguese Man-o-War is actually a colony of hydroids, known as siphonophores, each performing a specialised function within the wider living being.  The living float is capable of growing to more than 150 millimetres long. They are found throughout eastern and southern Australian waters, and are also widespread across the Pacific and Atlantic oceans. Bluebottles have several long, thick tentacles that they use for fishing and catching prey. These tentacles are covered in vicious cells which can continue to administer stings, even if they are washed up on the shore and disconnected from the main entity.",,physalia_utriculus_nt462_jw_v1.tif,,\N
14,TALON JAY THOMSON's Collection,cuz,20/01/12 15:50,118,Ulysses Butterfly,Papilio ulysses,"The Ulysses Butterfly is one of the iconic insects of north Queensland. It is restricted to rainforest and is especially common in the wet mountains. In flight it is visible from hundreds of metres away as a series of bright blue flashes. When resting with its dark brown wing undersides showing it is very difficult to detect amongst the deep shadows of the rainforest. Male Ulysses Butterflies are attracted to blue objects, mistaking them for a female. Try wearing a bright blue hat in the north Queensland rainforest and you may be lucky enough to entice a male down.",,papilio_ulysses_nu309_jw_LC_etched.jpg,,
14,TALON JAY THOMSON's Collection,cuz,20/01/12 15:50,52,Condom vending machine,,"This condom vending machine was ripped down from the University of Queensland student refectory at St Lucia in 1987 by the Queensland police in one of a series of midnight raids, under the orders of then Premier Joh Bjelke-Petersen. This well-documented and widely discussed political event reflected discontent about policy among sitting members of the National Party government. Then Health Minister Mike Ahern and Party President Robert Sparkes wanted the machines installed throughout the state as part of an AIDS offensive, while the Premier did not. In November 1987 Bjelke-Petersen was overthrown and replaced by Mike Ahern as National Party leader.",H1620,db7978,,
14,TALON JAY THOMSON's Collection,cuz,20/01/12 15:50,114,Compressed Fiddler Crab,Uca coarctata,"The male <i>Uca coarctata</i> is easily identified by their oversized red-orange fiddle claw or cheliped which weighs a whopping 65 percent of its total body mass. This cheliped is used by males in courtship rituals to attract females and signify their intent to competitors.  To eat, they move their smaller claw from ground to mouth across the cheliped.  This action appears like they are playing their large claw like a violin or fiddle, hence the common name 'fiddler crab'. Confirmed detrivores, the Compressed Fiddler Crab eats by sifting through sediment searching and eating anything edible (such as algae, fungi or decaying detritus).",,uca_coarctata_nx731.jw.tif,,
14,TALON JAY THOMSON's Collection,cuz,20/01/12 15:50,71,Little Red Flying Fox ,Pteropus scapulatus,"A species of bat native to northern and eastern Australia, the Little Red Flying Fox is the smallest of the mainland Australian flying foxes. Little Red Flying Foxes roost very closely together in sites close to ground-level and often in camps belonging to other, larger flying foxes. They are a nomadic species, randomly following waterways and changing the direction of their flight patterns on an almost nightly basis. The diet of the Little Red Flying Fox consists primarily of the nectar and pollen of eucalypt blossoms. It navigates by sight and smell alone and does not echolocate by detecting sound reflection off objects.",,pteropus_scapulatus_pk830_gc_v1.jpg,,
